WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,1/17/1996 0:00,,m,TN_ugl,Nitrogen,,719,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,4/11/1996 0:00,,m,TN_ugl,Nitrogen,,474,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,9/9/1996 0:00,,m,TN_ugl,Nitrogen,,1053,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,12/2/1996 0:00,,m,TN_ugl,Nitrogen,,845,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,10/14/1997 0:00,,m,TN_ugl,Nitrogen,,690,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,12/15/1997 0:00,,m,TN_ugl,Nitrogen,,1116,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,3/3/1998 0:00,,m,TN_ugl,Nitrogen,,1094,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,6/29/1998 0:00,,m,TN_ugl,Nitrogen,,1070,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,10/13/1998 0:00,,m,TN_ugl,Nitrogen,,695,ug/l,,Water Institute Calculated,,
21007,Manatee River Estuary,STORET_21FLMANA,434,434,434,27.50999916,-82.60999657,1848A,1/20/1999 0:00,,m,TN_ugl,Nitrogen,,546,ug/l,,Water Institute Calculated,,
