WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,4/8/1999 10:32,0.5,m,TN_ugl,Nitrogen,,470,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,5/12/1999 12:50,0.5,m,TN_ugl,Nitrogen,,2260,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,7/7/1999 0:00,0.5,m,TN_ugl,Nitrogen,,1530,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,8/4/1999 10:45,0.5,m,TN_ugl,Nitrogen,,1040,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,9/8/1999 10:00,0.5,m,TN_ugl,Nitrogen,,1500,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,10/8/1999 9:55,0.5,m,TN_ugl,Nitrogen,,1510,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,11/8/1999 9:40,0.5,m,TN_ugl,Nitrogen,,1020,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,12/8/1999 9:45,0.5,m,TN_ugl,Nitrogen,,1310,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,1/12/2000 9:30,0.5,m,TN_ugl,Nitrogen,,1230,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,2/21/2000 10:00,0.5,m,TN_ugl,Nitrogen,,60,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,3/10/2000 8:30,0.5,m,TN_ugl,Nitrogen,,1300,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,4/24/2000 9:30,0.5,m,TN_ugl,Nitrogen,,760,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,5/9/2000 9:10,0.5,m,TN_ugl,Nitrogen,,600,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,6/8/2000 8:05,0.5,m,TN_ugl,Nitrogen,,1270,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,7/10/2000 9:15,0.5,m,TN_ugl,Nitrogen,,1620,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,9/12/2000 9:40,0.5,m,TN_ugl,Nitrogen,,1110,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,10/12/2000 9:15,0.5,m,TN_ugl,Nitrogen,,530,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,11/13/2000 9:40,0.5,m,TN_ugl,Nitrogen,,1770,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,8/9/2001 8:06,0.5,m,TN_ugl,Nitrogen,,1840,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,12/13/2001 9:00,0.5,m,TN_ugl,Nitrogen,,1480,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,1/17/2002 10:30,0.5,m,TN_ugl,Nitrogen,,1490,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,2/28/2002 9:50,0.5,m,TN_ugl,Nitrogen,,1440,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,3/21/2002 17:52,0.5,m,TN_ugl,Nitrogen,,1070,ug/l,,Water Institute Calculated,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,5/30/2002 9:20,0.5,m,TN_ugl,Nitrogen,,1570,ug/l,,No duplicate sample was supplied.,,
,1.57,mg/L as N,,,,,,,,,,,,,,,,,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,5/30/2002 9:20,0.5,m,TN_ugl,Nitrogen,,1570,ug/l,,Precision for QA could not be done as there was no,1.57,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,6/27/2002 10:10,0.5,m,TN_ugl,Nitrogen,,2120,ug/l,,,2.12,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,7/30/2002 10:15,0.5,m,TN_ugl,Nitrogen,,1490,ug/l,,,1.49,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,8/20/2002 10:00,0.5,m,TN_ugl,Nitrogen,,1740,ug/l,,,1.74,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,9/30/2002 10:00,0.5,m,TN_ugl,Nitrogen,,1410,ug/l,,,1.41,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,10/24/2002 9:25,0.5,m,TN_ugl,Nitrogen,,1410,ug/l,,,1.41,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,11/21/2002 9:30,0.5,m,TN_ugl,Nitrogen,,1310,ug/l,,,1.31,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,12/12/2002 9:15,0.5,m,TN_ugl,Nitrogen,,1460,ug/l,,,1.46,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,1/29/2003 9:05,0.5,m,TN_ugl,Nitrogen,,1020,ug/l,,,1.02,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,2/18/2003 9:37,0.5,m,TN_ugl,Nitrogen,,1000,ug/l,,,1,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,3/12/2003 10:35,0.5,m,TN_ugl,Nitrogen,,1300,ug/l,,,1.3,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,4/8/2003 9:13,0.5,m,TN_ugl,Nitrogen,,930,ug/l,,Salinity measured with optical device.,,
,0.93,mg/L as N,,,,,,,,,,,,,,,,,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,5/22/2003 9:07,0.5,m,TN_ugl,Nitrogen,,1320,ug/l,,,1.32,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,6/18/2003 9:20,0.5,m,TN_ugl,Nitrogen,,1260,ug/l,,PAR meter not functioning.,,
,,,,,,,,,,,,,,,,,,,,
,1.26,mg/L as N,,,,,,,,,,,,,,,,,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,7/22/2003 9:35,0.5,m,TN_ugl,Nitrogen,,1110,ug/l,,,1.11,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,8/26/2003 9:25,0.5,m,TN_ugl,Nitrogen,,1390,ug/l,,,1.39,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,9/16/2003 9:45,0.5,m,TN_ugl,Nitrogen,,1210,ug/l,,,1.21,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,10/14/2003 9:20,0.5,m,TN_ugl,Nitrogen,,1080,ug/l,,PAR EQUIPMENT ERROR,,
,1.08,mg/L as N,,,,,,,,,,,,,,,,,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,11/18/2003 9:15,0.5,m,TN_ugl,Nitrogen,,1110,ug/l,,,1.11,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,12/16/2003 8:55,0.5,m,TN_ugl,Nitrogen,,1360,ug/l,,,1.36,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,1/12/2004 9:07,0.5,m,TN_ugl,Nitrogen,,1090,ug/l,,,1.09,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,2/9/2004 9:18,0.5,m,TN_ugl,Nitrogen,,1090,ug/l,,,1.09,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,3/10/2004 10:17,0.5,m,TN_ugl,Nitrogen,,1200,ug/l,,,1.2,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,4/5/2004 9:16,0.5,m,TN_ugl,Nitrogen,,940,ug/l,,,0.94,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,5/17/2004 9:10,0.5,m,TN_ugl,Nitrogen,,1010,ug/l,,,1.01,mg/L as N
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,6/14/2004 9:20,0.5,m,TN_ugl,Nitrogen,,1180,ug/l,,"PAR meter not functioning, under repair.",,
,,,,,,,,,,,,,,,,,,,,
,1.18,mg/L as N,,,,,,,,,,,,,,,,,,
300081,Caloosahatchee River,LEE_WQ,CES01SUR, S79 Upstream Surface,CES01SUR,26.721332,-81.693234,3235A,7/12/2004 9:20,0.5,m,TN_ugl,Nitrogen,,1050,ug/l,,,1.05,mg/L as N
